Subject:	S906
Project:	BesteRTMusic
Time:	2015-03-05_11-17-38

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
17173	42136.477	5060.880	h;0.0;100.0	h	0.0	100.0	
17179	42136.945	5061.364	h;0.0;100.0	h	0.0	100.0	
17185	42137.525	5061.909	h;0.0;100.0	h	0.0	100.0	
17191	42138.038	5062.393	h;0.0;100.0	h	0.0	100.0	
17197	42138.538	5062.918	h;0.0;100.0	h	0.0	100.0	
17203	42139.023	5063.422	h;0.0;100.0	h	0.0	100.0	
17209	42139.568	5063.905	h;0.0;100.0	h	0.0	100.0	
17215	42140.053	5064.452	e;85.8;14.2	e	85.8	14.2	
17221	42140.567	5064.934	h;13.0;87.0	h	13.0	87.0	
17227	42141.067	5065.460	h;0.0;100.0	h	0.0	100.0	
17233	42141.564	5065.964	h;0.3;99.7	h	0.3	99.7	
17239	42142.095	5066.489	h;0.7;99.3	h	0.7	99.3	
17245	42142.594	5066.993	e;63.3;36.7	e	63.3	36.7	
17251	42143.109	5067.477	e;94.4;5.6	e	94.4	5.6	
17257	42143.626	5068.001	e;100.0;0.0	e	100.0	0.0	
17263	42144.093	5068.506	h;48.1;51.9	h	48.1	51.9	
17269	42144.670	5069.031	h;0.0;100.0	h	0.0	100.0	
17275	42145.121	5069.535	h;0.0;100.0	h	0.0	100.0	
17281	42145.635	5070.060	h;0.0;100.0	h	0.0	100.0	
17287	42146.181	5070.544	h;0.0;100.0	h	0.0	100.0	
17293	42146.616	5071.047	h;0.0;100.0	h	0.0	100.0	
17299	42147.181	5071.571	h;31.9;68.1	h	31.9	68.1	
17305	42147.694	5072.055	e;100.0;0.0	e	100.0	0.0	
17311	42148.257	5072.600	e;99.8;0.2	e	99.8	0.2	
17317	42148.680	5073.084	e;99.8;0.2	e	99.8	0.2	
17323	42149.210	5073.589	e;85.0;15.0	e	85.0	15.0	
17329	42149.741	5074.113	h;0.0;100.0	h	0.0	100.0	
17335	42150.224	5074.617	h;0.0;100.0	h	0.0	100.0	
17341	42150.768	5075.143	h;0.0;100.0	h	0.0	100.0	
17347	42151.221	5075.625	h;0.0;100.0	h	0.0	100.0	
17353	42151.784	5076.151	h;0.0;100.0	h	0.0	100.0	
17359	42152.237	5076.654	h;0.0;100.0	h	0.0	100.0	
17365	42152.736	5077.138	h;0.0;100.0	h	0.0	100.0	
17371	42153.295	5077.685	h;0.0;100.0	h	0.0	100.0	
17377	42153.780	5078.167	h;0.3;99.7	h	0.3	99.7	
17383	42154.309	5078.692	h;0.0;100.0	h	0.0	100.0	
17389	42154.826	5079.197	h;0.0;100.0	h	0.0	100.0	
17395	42155.354	5079.721	h;0.0;100.0	h	0.0	100.0	
17401	42155.856	5080.226	h;0.0;100.0	h	0.0	100.0	
17407	42156.337	5080.710	h;0.0;100.0	h	0.0	100.0	
17413	42156.823	5081.234	h;0.0;100.0	h	0.0	100.0	
17419	42157.367	5081.738	e;99.9;0.1	e	99.9	0.1	
17425	42157.901	5082.264	e;99.9;0.1	e	99.9	0.1	
17431	42158.352	5082.767	h;2.0;98.0	h	2.0	98.0	
17437	42158.865	5083.251	e;98.9;1.1	e	98.9	1.1	
17443	42159.411	5083.777	h;1.5;98.5	h	1.5	98.5	
17449	42159.881	5084.280	h;0.0;100.0	h	0.0	100.0	
17455	42160.426	5084.806	h;0.0;100.0	h	0.0	100.0	
17461	42160.894	5085.309	h;0.0;100.0	h	0.0	100.0	
17467	42161.457	5085.834	e;100.0;0.0	e	100.0	0.0	
17473	42161.940	5086.318	h;0.0;100.0	h	0.0	100.0	
17479	42162.453	5086.821	e;100.0;0.0	e	100.0	0.0	
17485	42162.938	5087.347	h;0.8;99.2	h	0.8	99.2	
17491	42163.484	5087.831	e;100.0;0.0	e	100.0	0.0	
17497	42163.967	5088.376	e;100.0;0.0	e	100.0	0.0	
17503	42164.465	5088.858	e;99.4;0.6	e	99.4	0.6	
17509	42164.981	5089.384	h;4.4;95.6	h	4.4	95.6	
